Date,Open,High,Low,Close,Adj Close,Volume
2018-10-05,44800.0,45500.0,44550.0,44700.0,39182.93359375,10544165
2018-10-08,44200.0,45200.0,44200.0,44950.0,39402.07421875,6759464
2018-10-10,45250.0,45500.0,44500.0,45300.0,39708.87890625,10341349
2018-10-11,44000.0,44650.0,43100.0,43100.0,37780.42578125,19324537
2018-10-12,43200.0,44650.0,43200.0,44000.0,38569.33203125,12640906
2018-10-15,44050.0,44050.0,43350.0,43800.0,38394.0234375,7434522
2018-10-16,43700.0,44150.0,43350.0,43600.0,38218.70703125,6825677
2018-10-17,44150.0,44500.0,44000.0,44150.0,38700.8203125,8306193
2018-10-18,43950.0,44450.0,43700.0,44050.0,38613.1640625,8347725
2018-10-19,43900.0,44150.0,43450.0,43900.0,38481.67578125,7842520
2018-10-22,43450.0,43950.0,43200.0,43550.0,38174.87109375,8357648
2018-10-23,43300.0,43450.0,42550.0,43050.0,37736.578125,9531231
2018-10-24,43050.0,43100.0,42250.0,42550.0,37298.28515625,13522825
2018-10-25,40600.0,41550.0,40550.0,41000.0,35939.60546875,19338170
2018-10-26,41100.0,41300.0,40400.0,41000.0,35939.60546875,14413864
2018-10-29,40850.0,41950.0,40550.0,41400.0,36290.2421875,14460521
2018-10-30,41400.0,43000.0,41000.0,42350.0,37122.984375,14205190
2018-10-31,42900.0,43350.0,41700.0,42400.0,37166.8125,17621480
2018-11-01,42450.0,42950.0,42150.0,42150.0,36947.66796875,13423132
2018-11-02,43050.0,44250.0,42800.0,44150.0,38700.8203125,16517112
2018-11-05,43750.0,43800.0,42900.0,43800.0,38394.0234375,9426777
2018-11-06,43750.0,43800.0,42950.0,43750.0,38350.18359375,7713625
2018-11-07,43600.0,44500.0,43400.0,44000.0,38569.33203125,11553998
2018-11-08,44900.0,45050.0,44050.0,44050.0,38613.1640625,12617397
2018-11-09,44450.0,44850.0,43900.0,44300.0,38832.30859375,7318500
2018-11-12,43850.0,45250.0,43700.0,45200.0,39621.22265625,8552566
2018-11-13,43900.0,44500.0,43400.0,44500.0,39007.6171875,9311126
2018-11-14,44500.0,44500.0,43800.0,44100.0,38656.9921875,6783344
2018-11-15,44050.0,44350.0,43500.0,44250.0,38788.4765625,5864067
2018-11-16,44600.0,44750.0,43700.0,44000.0,38569.33203125,7777124
2018-11-19,44050.0,44250.0,43450.0,43650.0,38262.53125,7538720
2018-11-20,42450.0,43000.0,42100.0,42800.0,37517.4453125,9420664
2018-11-21,41800.0,42300.0,41800.0,42100.0,36903.83984375,10769589
2018-11-22,42000.0,42650.0,42000.0,42450.0,37210.640625,5970796
2018-11-23,42450.0,42600.0,41900.0,42400.0,37166.8125,5192638
2018-11-26,42150.0,42800.0,42100.0,42600.0,37342.12890625,6613009
2018-11-27,42900.0,43100.0,42500.0,43050.0,37736.578125,8367091
2018-11-28,42800.0,43200.0,42750.0,43150.0,37824.234375,6943099
2018-11-29,43850.0,43850.0,42900.0,43150.0,37824.234375,8473511
2018-11-30,43450.0,44000.0,41750.0,41850.0,36684.69140625,19775519
2018-12-03,42750.0,43400.0,42400.0,43250.0,37911.90625,12110702
2018-12-04,42650.0,42900.0,41900.0,42150.0,36947.66796875,14347746
2018-12-05,40900.0,41750.0,40850.0,41450.0,36334.0703125,12631983
2018-12-06,40600.0,41100.0,40450.0,40500.0,35501.31640625,14251826
2018-12-07,40900.0,41400.0,40850.0,40950.0,35895.7734375,11433083
2018-12-10,40450.0,40650.0,40000.0,40200.0,35238.35546875,14892263
2018-12-11,40600.0,40700.0,40200.0,40250.0,35282.17578125,10638766
2018-12-12,40250.0,40700.0,40150.0,40450.0,35457.48828125,12024279
2018-12-13,40650.0,40750.0,40000.0,40000.0,35063.0390625,26254646
2018-12-14,40200.0,40200.0,38700.0,38950.0,34142.62890625,19671783
2018-12-17,38650.0,39600.0,38650.0,39150.0,34317.94140625,11532968
2018-12-18,38300.0,39200.0,38300.0,38900.0,34098.79296875,11042101
2018-12-19,38900.0,39350.0,38850.0,39100.0,34274.1171875,9942037
2018-12-20,38600.0,39100.0,38500.0,38650.0,33879.65234375,11937617
2018-12-21,38200.0,38650.0,38100.0,38650.0,33879.65234375,14947080
2018-12-24,38500.0,39050.0,38300.0,38800.0,34011.140625,9729530
2018-12-26,38400.0,38750.0,38300.0,38350.0,33616.68359375,12707675
2018-12-27,38700.0,38800.0,38100.0,38250.0,33841.41015625,10510643
2018-12-28,38250.0,38900.0,38200.0,38700.0,34239.54296875,9900267
2019-01-02,39400.0,39400.0,38550.0,38750.0,34283.78125,7847664
2019-01-03,38300.0,38550.0,37450.0,37600.0,33266.32421875,12471493
2019-01-04,37450.0,37600.0,36850.0,37450.0,33133.609375,14108958
2019-01-07,38000.0,38900.0,37800.0,38750.0,34283.78125,12748997
2019-01-08,38000.0,39200.0,37950.0,38100.0,33708.69921875,12756554
2019-01-09,38650.0,39600.0,38300.0,39600.0,35035.80078125,17452708
2019-01-10,40000.0,40150.0,39600.0,39800.0,35212.76171875,14731699
2019-01-11,40350.0,40550.0,39950.0,40500.0,35832.078125,11661063
2019-01-14,40450.0,40700.0,39850.0,40050.0,35433.9375,11984996
2019-01-15,40050.0,41100.0,39850.0,41100.0,36362.91796875,11492756
2019-01-16,41150.0,41450.0,40700.0,41450.0,36672.5859375,8491595
2019-01-17,41700.0,42100.0,41450.0,41950.0,37114.95703125,11736903
2019-01-18,42000.0,42400.0,41950.0,42300.0,37424.61328125,11029256
2019-01-21,42700.0,42750.0,41900.0,42750.0,37822.75,11355701
2019-01-22,42750.0,42850.0,41850.0,42150.0,37291.90625,9964356
2019-01-23,41350.0,42250.0,41350.0,42000.0,37159.19921875,11071079
2019-01-24,43050.0,43100.0,42350.0,43050.0,38088.1640625,14747623
2019-01-25,44300.0,44750.0,43750.0,44750.0,39592.234375,22789395
2019-01-28,45000.0,45500.0,44600.0,45050.0,39857.65625,17998914
2019-01-29,45050.0,45500.0,44350.0,45500.0,40255.796875,16215017
2019-01-30,44800.0,46400.0,44800.0,46400.0,41052.05859375,17505980
2019-01-31,46650.0,47050.0,46150.0,46150.0,40830.875,21621145
2019-02-01,46650.0,46950.0,46250.0,46350.0,41007.82421875,13832454
2019-02-07,46800.0,47100.0,46200.0,46200.0,40875.11328125,15872001
2019-02-08,45700.0,45700.0,44650.0,44800.0,39636.46484375,12689196
2019-02-11,44500.0,45000.0,44250.0,45000.0,39813.421875,11125044
2019-02-12,44650.0,46250.0,44650.0,46050.0,40742.40234375,13184367
2019-02-13,46400.0,46700.0,46000.0,46200.0,40875.11328125,11299738
2019-02-14,46600.0,47500.0,46150.0,47500.0,42025.2734375,17259341
2019-02-15,46750.0,46850.0,45650.0,46050.0,40742.40234375,10554643
2019-02-18,46500.0,46850.0,45850.0,46200.0,40875.11328125,8183728
2019-02-19,45850.0,46150.0,45450.0,45950.0,40653.921875,6741395
2019-02-20,46750.0,47100.0,46500.0,46900.0,41494.4296875,11506720
2019-02-21,46500.0,47200.0,46200.0,46950.0,41538.6640625,8694009
2019-02-22,46500.0,47150.0,46450.0,47150.0,41715.62109375,6895772
2019-02-25,47400.0,47550.0,47050.0,47350.0,41892.5703125,7484716
2019-02-26,47350.0,47450.0,46500.0,46750.0,41361.7265625,7985547
2019-02-27,47000.0,47250.0,46750.0,46750.0,41361.7265625,8045211
2019-02-28,46400.0,46500.0,45100.0,45100.0,39901.8984375,23569321
2019-03-04,46000.0,46100.0,44800.0,44850.0,39680.7109375,12926539
2019-03-05,44600.0,45100.0,44150.0,44250.0,39149.86328125,10612405
2019-03-06,44000.0,44300.0,43700.0,44000.0,38928.671875,10202544
2019-03-07,43400.0,44950.0,43400.0,44450.0,39326.8125,11049749
2019-03-08,44450.0,44800.0,43800.0,43800.0,38751.73046875,7729069
2019-03-11,44400.0,44450.0,43650.0,43650.0,38619.01953125,10717408
2019-03-12,44300.0,44950.0,44150.0,44650.0,39503.765625,11431977
2019-03-13,44250.0,44450.0,43700.0,43850.0,38795.9609375,8108343
2019-03-14,43700.0,44300.0,43550.0,43850.0,38795.9609375,18039161
2019-03-15,43800.0,44250.0,43700.0,44200.0,39105.625,16814163
2019-03-18,43950.0,44150.0,43450.0,43700.0,38663.25390625,8188876
2019-03-19,43750.0,43900.0,43550.0,43900.0,38840.2109375,7609563
2019-03-20,43800.0,44200.0,43100.0,44050.0,38972.9140625,9846242
2019-03-21,44600.0,46250.0,44050.0,45850.0,40565.453125,21138016
2019-03-22,46850.0,47000.0,46250.0,46550.0,41184.765625,12535911
2019-03-25,45300.0,45650.0,44800.0,45500.0,40255.796875,8699728
2019-03-26,45500.0,45700.0,44900.0,45250.0,40034.6015625,9729811
2019-03-27,44750.0,45600.0,44250.0,45350.0,40123.08984375,9568081
2019-03-28,44950.0,45200.0,44300.0,44850.0,39992.88671875,6821306
2019-03-29,44500.0,44900.0,44200.0,44650.0,39814.5546875,11491713
2019-04-01,45200.0,45450.0,44850.0,45050.0,40171.2265625,7362129
2019-04-02,45550.0,46100.0,45350.0,45750.0,40795.4296875,9480688
2019-04-03,46750.0,46750.0,45800.0,46600.0,41553.375,12436570
2019-04-04,46150.0,47100.0,46150.0,46950.0,41865.46875,12650168
2019-04-05,46950.0,47550.0,46600.0,46850.0,41776.29296875,8546339
2019-04-08,47250.0,47250.0,46150.0,46650.0,41597.9609375,8507909
2019-04-09,46700.0,46950.0,46200.0,46650.0,41597.9609375,6878761
2019-04-10,46400.0,46700.0,46050.0,46700.0,41642.5390625,11883995
2019-04-11,46700.0,46800.0,46150.0,46250.0,41241.27734375,13697399
2019-04-12,46050.0,46900.0,46000.0,46850.0,41776.29296875,7668936
2019-04-15,47150.0,47500.0,47000.0,47050.0,41954.63671875,8733019
2019-04-16,47400.0,47400.0,46800.0,47250.0,42132.9765625,7730881
2019-04-17,47300.0,47600.0,47000.0,47050.0,41954.63671875,5513658
2019-04-18,47200.0,47250.0,45500.0,45600.0,40661.6640625,12808747
2019-04-19,45750.0,46000.0,45250.0,45300.0,40394.15625,8479710
2019-04-22,45400.0,45900.0,45100.0,45350.0,40438.74609375,6006957
2019-04-23,45050.0,45500.0,45000.0,45200.0,40304.98828125,6920566
2019-04-24,45400.0,45650.0,44150.0,44750.0,39903.7265625,13299267
2019-04-25,44250.0,45000.0,44100.0,44650.0,39814.5546875,10868965
2019-04-26,44200.0,45000.0,43800.0,44850.0,39992.88671875,9739982
2019-04-29,45150.0,46150.0,45100.0,46150.0,41152.109375,8777517
2019-04-30,46000.0,46300.0,45350.0,45850.0,40884.59765625,11121273
2019-05-02,45500.0,46150.0,45400.0,45900.0,40929.17578125,8625126
2019-05-03,45900.0,46050.0,45300.0,45300.0,40394.15625,6562916
2019-05-07,45250.0,45300.0,44400.0,44850.0,39992.88671875,12014907
2019-05-08,44300.0,44850.0,44200.0,44250.0,39457.87109375,10398754
2019-05-09,43900.0,44250.0,42450.0,42450.0,37852.8046875,23029718
2019-05-10,42600.0,43450.0,42450.0,42900.0,38254.0703125,14579512
2019-05-13,42500.0,43200.0,42350.0,42650.0,38031.14453125,7635079
2019-05-14,41300.0,43100.0,41300.0,42650.0,38031.14453125,11563730
2019-05-15,42700.0,43050.0,42550.0,42550.0,37941.96875,7670185
2019-05-16,42350.0,42400.0,41350.0,41550.0,37050.265625,13687828
2019-05-17,41950.0,42050.0,40850.0,41200.0,36738.171875,13357951
2019-05-20,41650.0,42100.0,41550.0,42000.0,37451.53125,15752397
2019-05-21,42600.0,43950.0,42350.0,43150.0,38476.984375,18812133
2019-05-22,43700.0,43800.0,42400.0,43500.0,38789.08203125,11033339
2019-05-23,43900.0,44000.0,43250.0,43850.0,39101.19140625,12259006
2019-05-24,43800.0,43800.0,42400.0,42700.0,38075.73046875,13966305
2019-05-27,42500.0,43000.0,42350.0,42650.0,38031.14453125,8066669
2019-05-28,42550.0,42950.0,42150.0,42550.0,37941.96875,24506881
2019-05-29,41850.0,42100.0,41300.0,41800.0,37273.1953125,14930618
2019-05-30,42200.0,42700.0,42150.0,42550.0,37941.96875,11766018
2019-05-31,42600.0,42800.0,42150.0,42500.0,37897.38671875,11365999
2019-06-03,42950.0,43900.0,42500.0,43800.0,39056.6015625,15466580
2019-06-04,43400.0,43700.0,43000.0,43450.0,38744.50390625,9913497
2019-06-05,44050.0,44200.0,43700.0,43900.0,39145.77734375,12464135
2019-06-07,43600.0,44350.0,43450.0,44200.0,39413.28515625,11683682
2019-06-10,44300.0,44850.0,44050.0,44800.0,39948.3046875,8792182
2019-06-11,44800.0,45000.0,44550.0,44850.0,39992.88671875,6664872
2019-06-12,44800.0,45050.0,44300.0,44600.0,39769.96484375,8607439
2019-06-13,44200.0,44400.0,43400.0,43750.0,39012.0078125,16906541
2019-06-14,43750.0,44150.0,43300.0,44000.0,39234.94140625,9322873
2019-06-17,43750.0,44050.0,43400.0,43900.0,39145.77734375,11890424
2019-06-18,43750.0,44500.0,43650.0,44350.0,39547.0390625,7994928
2019-06-19,45450.0,45450.0,45000.0,45350.0,40438.74609375,10417690
2019-06-20,44850.0,45500.0,44850.0,45500.0,40572.50390625,7147785
2019-06-21,45750.0,45800.0,45200.0,45700.0,40750.84765625,9454913
2019-06-24,45200.0,45800.0,45200.0,45500.0,40572.50390625,6085066
2019-06-25,45200.0,45800.0,45200.0,45600.0,40661.6640625,7076774
2019-06-26,45800.0,46000.0,45600.0,45700.0,40750.84765625,9226097
2019-06-27,46000.0,46600.0,45750.0,46500.0,41787.88671875,12603534
2019-06-28,47000.0,47000.0,46700.0,47000.0,42237.234375,12949231
2019-07-01,47350.0,47400.0,46250.0,46600.0,41877.76171875,11383522
2019-07-02,46200.0,46900.0,45850.0,46250.0,41563.234375,8463073
2019-07-03,45750.0,46350.0,45200.0,45400.0,40799.3671875,9669368
2019-07-04,45250.0,46200.0,45250.0,46000.0,41338.55859375,6365573
2019-07-05,45950.0,45950.0,45250.0,45650.0,41024.0234375,7235395
2019-07-08,44750.0,44800.0,44350.0,44400.0,39900.6953125,7823843
2019-07-09,44850.0,45450.0,44700.0,45100.0,40529.765625,7646421
2019-07-10,45550.0,46150.0,45500.0,45550.0,40934.16015625,9253930
2019-07-11,46350.0,46550.0,46150.0,46200.0,41518.296875,10989751
2019-07-12,46350.0,46400.0,45800.0,46300.0,41608.16015625,5245804
2019-07-15,45950.0,46650.0,45750.0,46450.0,41742.9609375,4717226
2019-07-16,46450.0,46850.0,46300.0,46850.0,42102.4296875,7407824
2019-07-17,46150.0,46350.0,45950.0,46050.0,41383.5,5216602
2019-07-18,46450.0,46450.0,45650.0,46100.0,41428.4296875,5143554
2019-07-19,46650.0,46950.0,46600.0,46800.0,42057.49609375,8819393
2019-07-22,46800.0,47300.0,46600.0,47200.0,42416.9609375,9009109
2019-07-23,47350.0,47550.0,47050.0,47300.0,42506.83984375,9061381
2019-07-24,47100.0,47150.0,46250.0,46400.0,41698.03125,8756522
2019-07-25,47150.0,47200.0,46600.0,47200.0,42416.9609375,8408838
2019-07-26,46650.0,47150.0,46550.0,47150.0,42372.02734375,7873886
2019-07-29,46800.0,47050.0,46000.0,46100.0,41428.4296875,6856846
2019-07-30,46300.0,46850.0,46300.0,46550.0,41832.83203125,5551014
2019-07-31,46200.0,46600.0,45000.0,45350.0,40754.4375,12872916
2019-08-01,44900.0,45500.0,44850.0,45200.0,40619.62890625,7811181
2019-08-02,44550.0,45500.0,44300.0,44950.0,40394.9609375,12151374
2019-08-05,44350.0,44600.0,43600.0,43950.0,39496.3046875,14214086
2019-08-06,42500.0,43800.0,42500.0,43500.0,39091.90234375,15083824
2019-08-07,43600.0,43900.0,43100.0,43200.0,38822.30078125,10002533
2019-08-08,43250.0,43500.0,42650.0,42650.0,38328.04296875,16926881
2019-08-09,43250.0,43350.0,43050.0,43150.0,38777.36328125,9685147
2019-08-12,44000.0,44000.0,43550.0,43700.0,39271.63671875,8466169
2019-08-13,43500.0,43500.0,42950.0,43000.0,38642.5703125,7276979
2019-08-14,43900.0,44250.0,43500.0,43700.0,39271.63671875,8750135
2019-08-16,43800.0,43900.0,43300.0,43900.0,39451.375,9528115
2019-08-19,44350.0,44350.0,43500.0,43600.0,39181.77734375,6014218
2019-08-20,43950.0,44600.0,43550.0,44450.0,39945.6328125,8434205
2019-08-21,44350.0,44800.0,44150.0,44500.0,39990.5703125,6571717
2019-08-22,44500.0,44700.0,43850.0,44050.0,39586.1640625,8061177
2019-08-23,43800.0,44200.0,43650.0,43950.0,39496.3046875,5017381
2019-08-26,43050.0,43800.0,42950.0,43600.0,39181.77734375,7954949
2019-08-27,43650.0,44200.0,43600.0,44050.0,39586.1640625,16883932
2019-08-28,44100.0,44400.0,43750.0,44150.0,39676.03515625,5758333
2019-08-29,44200.0,44200.0,43050.0,43400.0,39002.03125,10768862
2019-08-30,43750.0,44300.0,43750.0,44000.0,39541.234375,9899073
2019-09-02,44850.0,44850.0,43650.0,43800.0,39361.5,7185537
2019-09-03,43550.0,43650.0,43100.0,43250.0,38867.234375,9774941
2019-09-04,43250.0,44100.0,43150.0,44100.0,39631.09765625,12441837
2019-09-05,44800.0,46100.0,44450.0,45700.0,41068.96875,18297430
2019-09-06,46500.0,46500.0,45850.0,46300.0,41608.16015625,9896562
2019-09-09,46450.0,47000.0,46300.0,46900.0,42147.36328125,9434157
2019-09-10,47100.0,47200.0,46550.0,47000.0,42237.234375,9231792
2019-09-11,47300.0,47400.0,46800.0,47150.0,42372.02734375,16141619
2019-09-16,47000.0,47100.0,46400.0,47100.0,42327.09375,15550926
2019-09-17,47000.0,47100.0,46800.0,46900.0,42147.36328125,7006280
2019-09-18,46900.0,47700.0,46800.0,47700.0,42866.29296875,10413027
2019-09-19,48050.0,49200.0,47850.0,49150.0,44169.35546875,16461413
2019-09-20,49400.0,49600.0,49100.0,49200.0,44214.2890625,15460210
2019-09-23,49250.0,49300.0,49000.0,49300.0,44304.16015625,7568553
2019-09-24,49050.0,49650.0,48850.0,49500.0,44483.88671875,7871955
2019-09-25,49200.0,49350.0,48800.0,48900.0,43944.6796875,9187141
2019-09-26,49000.0,49250.0,48900.0,49200.0,44214.2890625,8494756
2019-09-27,48000.0,48700.0,48000.0,48400.0,43810.58203125,8048041
2019-09-30,48050.0,49250.0,47900.0,49050.0,44398.94921875,9497119
2019-10-01,48900.0,49100.0,48650.0,48850.0,44217.9140625,6206035
2019-10-02,48350.0,48400.0,47600.0,47600.0,43086.4453125,8382463
2019-10-04,47400.0,48650.0,47350.0,48000.0,43448.51171875,9331695
2019-10-07,48350.0,48700.0,47650.0,47750.0,43222.21875,7047273
2019-10-08,47900.0,49000.0,47600.0,48900.0,44263.16796875,14239367
2019-10-10,48200.0,49200.0,48000.0,48550.0,43946.35546875,18639855
2019-10-11,49000.0,49450.0,48800.0,49150.0,44489.46484375,7783275
2019-10-14,50000.0,50300.0,49850.0,50000.0,45258.8671875,11130635
2019-10-15,49900.0,50200.0,49900.0,50100.0,45349.37890625,6058105
2019-10-16,50700.0,50900.0,50400.0,50700.0,45892.4921875,9136282
2019-10-17,50500.0,50600.0,50100.0,50500.0,45711.45703125,6701380
2019-10-18,50300.0,50900.0,49650.0,49900.0,45168.3515625,8483106
2019-10-21,49900.0,50400.0,49800.0,50300.0,45530.41796875,4406531
2019-10-22,50800.0,51500.0,50700.0,51200.0,46345.078125,10898729
2019-10-23,51300.0,51500.0,50800.0,51200.0,46345.078125,8663880
2019-10-24,52500.0,52500.0,50500.0,50700.0,45892.4921875,21185785
2019-10-25,50800.0,51200.0,50500.0,50900.0,46073.5234375,7879897
2019-10-28,50700.0,51500.0,50700.0,51300.0,46435.59765625,6431522
2019-10-29,51400.0,51700.0,50800.0,51100.0,46254.5625,7581629
2019-10-30,50700.0,50800.0,50200.0,50400.0,45620.93359375,8959435
2019-10-31,51000.0,51400.0,50300.0,50400.0,45620.93359375,10304777
2019-11-01,50600.0,51200.0,50400.0,51200.0,46345.078125,8467846
2019-11-04,51700.0,52300.0,51400.0,52300.0,47340.76953125,13012411
2019-11-05,52400.0,52700.0,52100.0,52700.0,47702.84765625,10581034
2019-11-06,52900.0,53500.0,52700.0,53300.0,48245.94921875,14361133
2019-11-07,53400.0,53400.0,52400.0,52900.0,47883.87890625,9257116
2019-11-08,53200.0,53300.0,52000.0,52100.0,47159.73828125,11603290
2019-11-11,52200.0,52200.0,51400.0,51600.0,46707.14453125,8185952
2019-11-12,51800.0,52600.0,51600.0,52600.0,47612.328125,6576148
2019-11-13,52500.0,52500.0,52000.0,52500.0,47521.80859375,6225196
2019-11-14,51900.0,52800.0,51900.0,52800.0,47793.35546875,12010018
2019-11-15,52900.0,53700.0,52600.0,53700.0,48608.02734375,9703360
2019-11-18,53600.0,53800.0,53200.0,53500.0,48426.9765625,7746554
2019-11-19,53200.0,53500.0,52700.0,53500.0,48426.9765625,8907177
2019-11-20,53400.0,53400.0,52000.0,52000.0,47069.22265625,12560070
2019-11-21,51600.0,52100.0,50600.0,51000.0,46164.03515625,14298646
2019-11-22,51000.0,51600.0,50900.0,51600.0,46707.14453125,8478310
2019-11-25,52200.0,52600.0,51700.0,51800.0,46888.17578125,9050625
2019-11-26,51900.0,52900.0,51800.0,51800.0,46888.17578125,27372226
2019-11-27,51800.0,52300.0,51600.0,52200.0,47250.25,7546261
2019-11-28,51900.0,52100.0,51300.0,51300.0,46435.59765625,6833885
2019-11-29,51200.0,51400.0,50200.0,50300.0,45530.41796875,11179334
2019-12-02,50900.0,51300.0,50400.0,50400.0,45620.93359375,18877252
2019-12-03,49800.0,50300.0,49500.0,49900.0,45168.3515625,12059812
2019-12-04,49600.0,49850.0,49000.0,49450.0,44761.015625,13246549
2019-12-05,50200.0,50400.0,49500.0,49500.0,44806.26953125,10449715
2019-12-06,50100.0,50900.0,49950.0,50400.0,45620.93359375,11414563
2019-12-09,50900.0,51400.0,50700.0,51200.0,46345.078125,8470627
2019-12-10,51000.0,51600.0,50700.0,51500.0,46616.6328125,6882771
2019-12-11,51500.0,52200.0,51400.0,51900.0,46978.69921875,11379521
2019-12-12,53000.0,53300.0,52700.0,53300.0,48245.94921875,29178697
2019-12-13,54500.0,54800.0,53900.0,54700.0,49513.1953125,18120261
2019-12-16,54500.0,54900.0,54300.0,54700.0,49513.1953125,11512405
2019-12-17,55800.0,56700.0,55400.0,56700.0,51323.5546875,19358433
2019-12-18,56700.0,57200.0,56000.0,56300.0,50961.4765625,15558208
2019-12-19,57000.0,57300.0,55500.0,56000.0,50689.9296875,14180520
2019-12-20,56100.0,56500.0,55600.0,56000.0,50689.9296875,12095519
2019-12-23,56100.0,56400.0,55100.0,55500.0,50237.33984375,9839252
2019-12-24,55600.0,55700.0,54800.0,55000.0,49784.7578125,11868463
2019-12-26,54700.0,55400.0,54400.0,55400.0,50146.8203125,9645034
2019-12-27,55700.0,56900.0,55500.0,56500.0,51471.41015625,12313056
2019-12-30,56200.0,56600.0,55700.0,55800.0,50833.71484375,8356767
2020-01-02,55500.0,56000.0,55000.0,55200.0,50287.11328125,12993228
2020-01-03,56000.0,56600.0,54900.0,55500.0,50560.41796875,15422255
2020-01-06,54900.0,55600.0,54600.0,55500.0,50560.41796875,10278951
2020-01-07,55700.0,56400.0,55600.0,55800.0,50833.71484375,10009778
2020-01-08,56200.0,57400.0,55900.0,56800.0,51744.71875,23501171
2020-01-09,58400.0,58600.0,57400.0,58600.0,53384.51171875,24102579
2020-01-10,58800.0,59700.0,58300.0,59500.0,54204.40625,16000170
2020-01-13,59600.0,60000.0,59100.0,60000.0,54659.9140625,11359139
2020-01-14,60400.0,61000.0,59900.0,60000.0,54659.9140625,16906295
2020-01-15,59500.0,59600.0,58900.0,59000.0,53748.90234375,14300928
2020-01-16,59100.0,60700.0,59000.0,60700.0,55297.609375,14381774
2020-01-17,61900.0,62000.0,61000.0,61300.0,55844.20703125,16025661
2020-01-20,62000.0,62800.0,61700.0,62400.0,56846.31640625,12528855
2020-01-21,62000.0,62400.0,61200.0,61400.0,55935.3046875,11142693
2020-01-22,60500.0,62600.0,60400.0,62300.0,56755.2109375,15339565
2020-01-23,61800.0,61800.0,60700.0,60800.0,55388.70703125,14916555
2020-01-28,59400.0,59400.0,58300.0,58800.0,53566.71484375,23664541
2020-01-29,59100.0,59700.0,58800.0,59100.0,53840.0078125,16446102
2020-01-30,58800.0,58800.0,56800.0,57200.0,52109.109375,20821939
2020-01-31,57800.0,58400.0,56400.0,56400.0,51380.3125,19749457
2020-02-03,55500.0,57400.0,55200.0,57200.0,52109.109375,23995260
2020-02-04,57100.0,59000.0,56800.0,58900.0,53657.80859375,21800192
2020-02-05,60000.0,60200.0,58900.0,59500.0,54204.40625,19278165
2020-02-06,60100.0,61100.0,59700.0,61100.0,55662.0078125,14727159
2020-02-07,61100.0,61200.0,59700.0,60400.0,55024.30078125,16402493
2020-02-10,59200.0,59800.0,59100.0,59700.0,54386.609375,13107121
2020-02-11,59800.0,60700.0,59700.0,59900.0,54568.8046875,11071231
2020-02-12,60300.0,60700.0,59700.0,60500.0,55115.40625,12904207
2020-02-13,61200.0,61600.0,60500.0,60700.0,55297.609375,18449775
2020-02-14,60900.0,61900.0,60200.0,61800.0,56299.70703125,13276067
2020-02-17,61600.0,62000.0,61200.0,61500.0,56026.41015625,8740596
2020-02-18,60800.0,60900.0,59700.0,59800.0,54477.7109375,16674266
2020-02-19,59800.0,60400.0,59400.0,60200.0,54842.1015625,12951496
2020-02-20,60700.0,61300.0,59600.0,60000.0,54659.9140625,14591924
2020-02-21,58800.0,59800.0,58500.0,59200.0,53931.109375,13777393
2020-02-24,57400.0,58100.0,56800.0,56800.0,51744.71875,25627537
2020-02-25,56200.0,58000.0,56200.0,57900.0,52746.8125,23885408
2020-02-26,56000.0,57000.0,56000.0,56500.0,51471.41015625,25483102
2020-02-27,56300.0,56900.0,55500.0,55900.0,50924.80859375,23209541
2020-02-28,55000.0,55500.0,54200.0,54200.0,49376.125,30054227
